,19941231,19951231,19961231,19971231,19981231,19991231,20001231,20011231,20021231,20031231,20041231,20051231,20061231,20071231,20081231,20091231,20101231,20111231,20121231,20131231,20141231,20151231,20161231
SABR,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5428.3093,7690.5146,6909.8976
SAEX,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.543,62.6495,119.9186,59.3915,35.4262,76.8037
SAFM,179.2312,146.3935,193.9005,189.478,216.5084,138.4493,95.431,181.771,240.5169,457.3077,648.4679,692.3765,533.109,704.3211,633.4114,744.0078,926.8159,1100.263,1040.4881,1454.8566,1942.4996,1565.426,2041.9364
SAFT,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,219.4388,261.0986,485.7921,637.3594,816.2284,593.0275,617.8096,545.6119,719.0473,614.7611,707.4809,866.3659,960.7362,851.0038,1116.6006
SAGE,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,937.7576,1680.4129,1903.0154
SAIA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,145.231,259.7621,352.7956,307.7093,342.6045,178.8664,146.7263,235.1531,263.7851,198.904,371.2828,784.5373,1376.9032,559.405,1117.9972
SAJA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,99.6138,90.5923,29.8396,7.3448,6.9372,15.2089,20.3691,7.3206,23.5886,26.9675,17.9363,17.985
SAL,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.676,28.952,26.7907,31.995,39.2748,55.3936,73.1844,63.967,63.3252,57.8805,37.1732,36.6857,42.5628,39.4319,39.4374,45.9849,74.3857,91.5065,103.4282
SALE,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1516.5671,793.1855,506.8266,445.0605
SALM,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,530.694,350.3753,539.6033,586.3983,636.8891,647.7629,431.7423,282.9018,155.9773,17.7553,141.806,76.8289,62.4185,134.0351,217.8423,197.9882,126.9013,151.8417
SAMG,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,204.3884,192.3138,150.8218,153.6037
SANM,219.2807,430.8737,914.922,1225.8232,1585.6875,4472.1111,11739.2565,10839.219,2083.2496,6412.5036,3732.0539,2262.9375,1828.6996,976.793,1483.848,642.6699,957.4612,754.6841,852.395,1360.1026,1982.9248,1668.0995,2722.856
SANW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.14,25.578,60.7803,80.6096,51.8112,61.9197,82.563
SASR,104.419,168.735,156.864,243.15,288.7783,260.496,217.3308,461.4602,457.884,541.4256,560.7108,516.0143,566.0874,454.838,357.9798,146.577,443.1793,422.7978,483.6627,704.4687,653.1704,655.0194,955.8043
SATS,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1285.5301,1708.7653,2128.8894,1814.5591,2997.8117,4500.9367,4815.8758,3646.7165,4851.1228
SAUC,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,100.5804,#N/A N/A,92.7884,75.8068,128.9454,130.4876,68.6364,#N/A N/A
SAVE,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1131.3516,1284.9468,3295.2414,5500.3863,2850.9403,4011.214
SBAC,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,728.9944,1920.4422,644.7342,20.9177,206.8602,602.2998,1532.5085,2912.093,3667.5792,1918.008,3999.5211,4701.2221,4711.638,9009.7043,11538.3309,14302.8818,13211.817,12494.873
SBBP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.9009
SBBX,#N/A N/A,#N/A N/A,#N/A N/A,12.3199,15.1088,12.3725,15.3647,16.8612,17.302,28.2516,46.9915,47.5473,47.2856,40.9296,14.6179,10.9059,19.9083,14.5711,18.2806,36.1534,47.5586,60.8193,99.0883
SBCF,71.7235,91.7198,110.708,198.1595,140.3428,138.4092,124.7409,216.773,261.6876,266.4787,340.1895,387.8595,470.5625,196.4517,126.5337,95.9536,136.4919,143.9239,152.6878,288.3767,455.6281,514.5841,838.7617
SBCP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,51.7574,79.9417,136.8813
SBFG,#N/A N/A,#N/A N/A,53.536,62.837,63.0385,55.2285,49.9526,62.0798,42.3716,63.0175,63.5006,59.2232,54.1455,62.7926,37.099,33.2546,19.3013,12.7871,31.6502,38.3756,45.7745,54.4857,77.7462
SBFGP,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
SBGI,#N/A N/A,599.4375,903.5,1620.7997,1532.5208,1177.8598,970.5321,797.554,995.2016,1285.4627,784.4102,786.3308,901.9606,716.6007,250.99,321.7121,657.4092,917.2309,1025.5753,3579.2144,2613.0785,3082.2161,3009.1335
SBLK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,546.3362,149.1853,172.3154,169.3057,71.534,33.3782,387.3698,717.8361,132.5863,285.8146
SBLKL,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
SBNY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,948.6334,824.6405,916.9494,1002.2472,1011.1775,1295.7639,2069.8579,2770.4516,3369.4072,5080.2315,6338.006,7806.7489,8202.4475
SBNYW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SBOT,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,39.3979,20.7132,10.3768,129.2967,92.2592,54.8324,20.5767
SBPH,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,75.2357
SBRA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,446.0208,805.7948,1013.9378,1793.2574,1318.6386,1594.2747
SBRAP,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
SBSI,#N/A N/A,#N/A N/A,52.8613,61.2444,68.328,67.3955,64.668,98.0406,123.7968,191.623,251.495,234.0676,317.9434,268.8501,329.5764,293.9189,329.4605,357.2441,359.4278,489.8394,696.9764,610.0158,1075.2106
SBUX,666.5062,1495.284,2378.512,3380.0906,4735.1312,4393.0427,8375.0497,7464.0764,7969.3176,12638.7219,18765.504,19224.4249,26826.1227,14646.588,6900.3,17662.19,19263.044,27773.592,39422.096,59178.924,61405.232,89611.392,79071.47
SCAC,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SCACU,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,75.8053
SCACW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SCAI,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1329.7034,1300.5052,1580.0589,1873.8887
SCCI,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SCHL,729.675,1096.089,1197.4385,620.4705,781.7168,914.0529,1268.2476,1545.4822,1742.7828,1307.7919,1318.3482,1390.8843,1416.4509,1355.4061,553.1099,866.0391,830.5798,840.6321,897.8087,971.4454,1160.7035,1466.2088,1520.6023
SCHN,148.9049,230.7533,283.2765,279.0401,179.514,183.5594,133.784,118.95,170.1912,1083.9662,1147.4825,1051.2025,1250.4783,1764.6758,756.864,1238.9189,1354.4462,1266.4934,744.3288,814.8604,610.6524,441.5765,753.3837
SCKT,#N/A N/A,9.0665,4.1649,2.3363,4.3735,134.8394,75.3466,39.6547,17.3621,99.6222,60.2829,34.1528,35.6734,26.2315,5.943,11.7447,7.604,9.036,5.3472,3.699,12.8071,13.2643,22.5197
SCLN,115.3372,86.1359,140.256,59.6166,22.8799,154.7052,128.836,97.422,117.3579,301.6015,165.308,106.4356,148.124,95.0104,34.2025,110.0178,200.687,248.1652,234.8195,263.9532,437.5523,455.7113,521.447
SCMP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,765.3203,240.5967,169.061,160.7077,185.5365,205.628,407.168,636.9307,786.8532,564.1522
SCON,38.7075,27.117,29.8305,24.0625,29.9266,37.7276,64.6084,120.7635,56.2346,383.1229,149.7183,53.6788,22.0956,69.4383,18.0455,54.9294,41.3705,41.0356,14.9463,25.0151,39.5114,8.3177,8.749
SCSC,18.3005,55.7863,49.938,96.36,117.734,224.3512,218.829,273.7,299.744,566.9197,784.8849,697.3462,783.0625,839.075,508.8869,709.9532,857.8551,985.3709,884.0759,1186.8439,1150.9492,851.2865,1018.816
SCSS,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,125.1317,25.8218,37.1531,278.0794,854.2139,656.0198,977.2702,896.3502,318.8686,89.556,215.636,385.1343,1223.2509,1370.1825,1164.9992,1093.4903,1123.3283,985.5308
SCVL,61.8403,53.7034,48.855,102.8081,121.8503,#N/A N/A,#N/A N/A,108.7046,172.5926,217.925,153.623,207.661,391.7405,190.4151,178.2352,194.2933,302.1284,370.9741,479.6564,516.1935,369.7465,450.0169,464.7613
SCWX,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,905.1286
SCYX,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,84.9508,86.3538,90.6775
SCZ,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SEAC,#N/A N/A,#N/A N/A,327.9045,96.7931,85.4131,220.7895,481.712,564.8754,153.9558,417.9956,472.3829,177.2759,243.8404,183.8344,233.5755,209.1332,253.7127,271.4217,290.5545,466.8803,220.5958,217.8713,92.5329
SEDG,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1129.4105,509.1837
SEED,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,233.0009,256.5767,151.8585,46.8671,270.8712,248.0642,55.1834,32.5021,28.8779,33.4257,32.6234,54.0681
SEIC,323.9723,400.7437,411.5805,746.214,1774.9369,2105.6244,6079.36,4925.1098,2886.0811,3195.3889,4284.1978,3647.46,5893.6407,6253.0438,3003.6735,3332.4442,4428.2944,3062.3791,4019.6148,5877.7747,6674.1875,8579.6092,7849.7702
SELB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,259.1835
SELF,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,39.0122
SENEA,94.3987,105.5867,89.7992,100.2807,71.1199,76.074,95.1627,93.0315,101.7192,141.6168,122.5305,133.2516,187.0429,171.5605,182.1182,244.9714,307.2388,305.065,323.9808,332.9912,340.2397,315.9584,409.878
SENEB,94.3987,105.5867,89.7992,100.2807,71.1199,76.074,95.1627,93.0315,101.7192,141.6168,122.5305,133.2516,187.0429,171.5605,182.1182,244.9714,307.2388,305.065,323.9808,332.9912,340.2397,315.9584,409.878
SEV,21.7028,32.385,39.7837,38.675,43.512,31.9288,27.99,22.6055,15.9375,17.125,18.5625,17.4239,25.2068,23.6187,7.1096,10.907,17.3359,16.2411,12.1636,18.7316,29.25,34.7692,45.6179
SFBC,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.2497,12.9989,14.1806,22.1178,26.9105,42.4252,47.5896,55.9025,69.972
SFBS,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,817.21,1234.4823,1970.7254
SFLY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,341.352,635.5041,175.7146,461.4393,975.4197,792.9356,1086.0135,1945.3223,1580.4907,1549.6631,1687.9047
SFM,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5637.4764,4969.505,3319.0659,3000.4753
SFNC,84.571,116.4185,154.035,260.022,268.7479,182.9,162.0213,227.847,259.1522,388.7921,423.2984,396.8558,445.7812,368.8368,411.4212,475.2113,492.2404,468.0029,419.5249,602.8054,733.8336,1555.1003,1944.0148
SFST,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.2062,13.0525,14.7775,31.05,51.9273,65.828,62.9901,40.3664,28.0127,20.4232,25.7958,27.3189,39.5009,57.3663,105.8474,142.7612,176.0339
SGBK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,56.2,142.3125,91.8,303.7384,418.9566,595.2698
SGC,104.55,78.2897,108.729,126.992,113.7815,68.355,57.877,63.6486,88.3531,121.2466,111.1831,73.824,84.6081,66.373,45.9829,57.6808,65.5597,73.5349,70.0271,100.9359,198.4614,236.3186,284.7491
SGEN,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,167.1396,95.1483,274.8272,275.177,200.0331,271.9875,769.7757,713.3315,1021.6286,1519.0246,1939.3244,2773.6807,4891.1123,3983.2525,6268.5691,7503.5246
SGLB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.1649,103.011,41.0537,33.2052,17.2358
SGLBW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SGMA,23.9575,18.4815,30.602,37.453,8.4629,19.2667,6.4823,2.1608,11.4059,68.6069,41.8723,27.2268,36.3177,44.4181,12.7673,12.6144,21.3327,14.4682,17.8047,20.638,28.379,27.6029,22.0247
SGMO,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,431.8741,228.6619,74.4704,136.4984,151.626,123.2008,231.2996,524.9513,142.8786,266.3669,301.3082,149.2556,318.8817,864.5677,1050.439,642.3376,326.9791
SGMS,503.09,91.584,41.3096,86.1291,58.4074,92.9368,124.4836,360.5262,431.0625,1043.7229,2107.7898,2451.6264,2716.74,3106.0155,1624.2215,1365.9977,913.581,896.6001,731.7047,1442.436,1083.323,775.905,1232
SGOC,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,37.0939,41.4392,88.0118,22.4359,19.8341,59.8686,59.8686,#N/A N/A,#N/A N/A
SGQI,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SGRP,#N/A N/A,#N/A N/A,61.8555,24.43,26.0015,61.2731,14.846,33.2636,59.6738,60.3488,19.8019,17.0441,23.0997,13.1715,14.3545,15.3115,16.0309,20.103,35.5934,40.5876,28.7827,20.9722,20.8449
SGRY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,986.7367,768.5446
SGYP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,162.704,495.1708,322.6586,381.0449,350.4225,507.7253,294.6598,644.6484,1234.6736
SHBI,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,95.994,125.9734,205.7241,200.1465,176.2676,252.8432,183.9526,201.6284,122.075,88.9938,43.5554,45.5852,78.1053,117.8735,137.427,193.1412
SHEN,67.716,75.22,82.742,71.459,71.3594,126.765,120.7579,147.423,191.5435,194.6342,228.5185,306.2501,364.8446,563.7458,662.1203,481.9084,445.1559,249.8222,366.8582,617.1068,754.125,2086.8488,1330.9771
SHIP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,270.27,269.984,97.4376,100.3974,15.8071,12.4391,24.0396,16.5081,66.364,63.9445
SHIPW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SHLD,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2491.5124,8216.861,18909.45,27247.22,18238.08,6672.9915,7842.5564,7918.5145,8419.83,7069.14,6166.02,3701.52,2500.59,1214.45
SHLDW,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SHLM,999.4226,708.3033,896.895,801.7857,688.8949,489.2233,351.8631,380.3533,547.2579,587.3406,656.563,643.0406,613.0475,602.6999,353.6367,425.9904,637.613,607.7807,767.3358,995.904,1113.5573,1013.9346,980.9847
SHLO,97.4175,141.5055,214.698,236.3319,212.5663,122.6344,87.8631,32.2596,40.6945,70.1181,137.2687,206.973,242.098,171.8879,81.9429,74.2632,167,132.4232,192.3534,279.6542,293.3314,132.81,123.1223
SHOO,#N/A N/A,52.13,40.1493,63.7443,92.9985,218.3228,84.3401,171.5696,230.772,269.5638,241.7433,406.7647,740.6095,402.36,381.0524,753.9909,1168.7024,1483.6725,1949.8024,2463.8242,2025.1837,1864.3625,2159.6575
